SourceId,SourceFilename,SourceStartLine,SourceEndLine,Pass00ItemId,RequirementId,Pass15RecoveredId,ShortMeaning,SourceType,AuthorityLevel,Chronology,FinalStatus,FinalDisposition,CanonicalMaster,CanonicalDeepSpec,CanonicalSection,FormulaIds,Units,Preconditions,CrossDomainOwners,OpenItemId,ExternalRevalidationId,ConflictId,PresentInV2,CoverageQuality,Pass15Action,Notes
SRC-002,Bot hyperliquid .md,3799,3820,SRC-002-ITEM-0154,REQ-HWC-0025,"","Et il y a un lien direct avec HOT / WARM / COLD: Une fois qu'on possède un feed plus riche, on n'a même pas forcément besoin de distribuer la même quantité de données partout. → BBO / surveillance légère",RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","","HOT_WARM_COLD; ACCOUNTING, MICROSTRUCTURE, CAPITAL, GRAPH, QUANT","","","",YES,FULL,VERIFIED,PASS00 target: Activation policy; stable join SRC-002-ITEM-0154 -> REQ-HWC-0025
SRC-002,Bot hyperliquid .md,3821,4351,SRC-002-ITEM-0155,REQ-EXEC-0052,"",Donc ma décision serait :: S'inspirer de son architecture | OUI Étudier son Rust | OUI,EXTERNAL_SNAPSHOT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,EXTERNAL_REVALIDATION,EXTERNAL_REVALIDATION_REGISTER,docs_v2/11_DATA_CONTRACTS.md; docs_v2/12_RECORDER_AND_REPLAY.md; docs_v2/16_VALIDATION_MATRIX.md; docs_v2/17_IMPLEMENTATION_ROADMAP.md,docs_v2/deep-specs/recorder-replay/README.md; docs_v2/deep-specs/validation/README.md,"external bootstrap, first-party evidence, retention, Replay and Recorder-first order","","","","EXECUTION; RECOVERY, RECONCILIATION, RISK, RECORDER, DATA, CLOCK, INFRA","",EXT-001..016 (fact-family join),"",YES,TRACE_ONLY,VERIFIED_WITH_MANUAL_CROSS_DOMAIN_DESTINATION_OVERLAY,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0155 -> REQ-EXEC-0052; PASS15 manual source-block review corrected the narrow navigation destination without changing RequirementId/status
SRC-002,Bot hyperliquid .md,4352,4420,SRC-002-ITEM-0156,REQ-ARCH-0034,"",1. Le cœur Rust: Je créerais quelque chose de ce genre : C'est le même code qui fonctionne en :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","","ARCH; EXECUTION, RECOVERY, RISK, RECORDER, SECURITY, VALIDATION, ACCOUNTING","","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0156 -> REQ-ARCH-0034
SRC-002,Bot hyperliquid .md,4421,4478,SRC-002-ITEM-0157,REQ-REPLAY-0005,"",2. Pourquoi même le Replay doit être Rust: Je ne voudrais pas : parce qu'on finirait fatalement avec :,VALIDATION_PROTOCOL,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/12_RECORDER_AND_REPLAY.md,docs_v2/deep-specs/recorder-replay/README.md,"Recorder, retention, Replay and reconstruction contracts","","","","REPLAY; ARCH, RISK, ACCOUNTING, INVENTORY, BRIDGE, GRAPH, HOT_WARM_COLD","","","",YES,FULL,VERIFIED,PASS00 target: Replay engine; stable join SRC-002-ITEM-0157 -> REQ-REPLAY-0005
SRC-002,Bot hyperliquid .md,4479,4529,SRC-002-ITEM-0158,REQ-ARCH-0035,"","3. Python sert à être intelligent, pas rapide: Mais en dehors du hot path. Par exemple notre recorder produit :",SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,CALIBRATED,VERSIONED_PARAMETER_OR_POLICY,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","","ARCH; EXECUTION, RECORDER, INFRA, ACCOUNTING, MICROSTRUCTURE, INVENTORY, CAPITAL","","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0158 -> REQ-ARCH-0035
SRC-002,Bot hyperliquid .md,4530,4559,SRC-002-ITEM-0159,REQ-MICRO-0004,"",4. Queue Model : les deux langages: C'est exactement le genre de chose où le partage est intéressant. On n'entraîne évidemment pas le modèle dans notre boucle de trading.,VALIDATION_PROTOCOL,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,CALIBRATED,VERSIONED_PARAMETER_OR_POLICY,docs_v2/05_MARKET_MICROSTRUCTURE.md,docs_v2/deep-specs/market-microstructure/README.md,microstructure features and bounded hot-path computation,"","","","MICROSTRUCTURE; EXECUTION, INFRA, DEPLOYMENT, VALIDATION, SURVIVAL, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: OFI/MLOFI/queue; stable join SRC-002-ITEM-0159 -> REQ-MICRO-0004
SRC-002,Bot hyperliquid .md,4560,4619,SRC-002-ITEM-0160,REQ-HWC-0026,"",5. HOT/WARM/COLD en Rust: Ton idée prend ici tout son intérêt. Le Rust Graph Engine sait déjà que tout existe :,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","","HOT_WARM_COLD; ARCH, EXECUTION, ACCOUNTING, CAPITAL, BRIDGE, GRAPH","","","",YES,FULL,VERIFIED,PASS00 target: Activation policy; stable join SRC-002-ITEM-0160 -> REQ-HWC-0026
SRC-002,Bot hyperliquid .md,4620,4644,SRC-002-ITEM-0161,REQ-ACCT-0029,"",6. Le PnL reste également dans le core: On garde bien notre hiérarchie : Mais chacun a un rôle différent.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/08_INVENTORY_AND_CAPITAL.md; docs_v2/04_FORMULA_BOOK.md,docs_v2/deep-specs/inventory-capital/10_ECONOMIC_PNL_ACCOUNTING_AND_CAPITAL_EFFICIENCY.md; docs_v2/deep-specs/formulas/10_QF105_QF110_CAPITAL_ACCOUNTING_AND_DRAWDOWN.md,distributed Accounting authority overlay,"","","","ACCOUNTING; ARCH, RISK, INVENTORY, ROUTING","","","",YES,FULL,VERIFIED,PASS00 target: PnL attribution; stable join SRC-002-ITEM-0161 -> REQ-ACCT-0029
SRC-002,Bot hyperliquid .md,4645,4672,SRC-002-ITEM-0162,REQ-EXEC-0053,"","7. Recorder : finalement Rust aussi: Au début on parlait de Python. Avec la direction qu'on a prise, je le passerais finalement en Rust.",RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,FUTURE,PRESERVED_FUTURE,docs_v2/10_EXECUTION_STATE_MACHINE.md,docs_v2/deep-specs/execution/README.md,"execution, partial, Recovery and Reconciliation contracts","","","","EXECUTION; RECORDER, ARCH, ROUTING, HOT_WARM_COLD, FUTURE","","","",YES,FULL,VERIFIED,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0162 -> REQ-EXEC-0053
SRC-002,Bot hyperliquid .md,4673,4706,SRC-002-ITEM-0163,REQ-VALID-0011,"",8. Sur ton Mac mini M4: Le Mac devient notre laboratoire complet : Ton Mac M4 est largement adapté à cette partie.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/16_VALIDATION_MATRIX.md,docs_v2/deep-specs/validation/README.md,"maturity, evidence and validation contracts","","","","VALIDATION; RECORDER, BENCHMARK, DEPLOYMENT, REPLAY, MICROSTRUCTURE, ROUTING, HOT_WARM_COLD","","","",YES,FULL,VERIFIED,PASS00 target: M0–M5 evidence gates; stable join SRC-002-ITEM-0163 -> REQ-VALID-0011
SRC-002,Bot hyperliquid .md,4707,4726,SRC-002-ITEM-0164,REQ-INFRA-0021,"","9. En production : Tokyo: Là, on déplace le binaire Rust. La documentation officielle du node Hyperliquid indique actuellement explicitement Tokyo pour la latence la plus basse.",EXTERNAL_SNAPSHOT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,EXTERNAL_REVALIDATION,EXTERNAL_REVALIDATION_REGISTER,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; PRODUCT, EXECUTION, RISK, RECORDER, NODE, ACCOUNTING, MICROSTRUCTURE","",EXT-006/EXT-007,"",YES,TRACE_ONLY,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0164 -> REQ-INFRA-0021
SRC-002,Bot hyperliquid .md,4727,4763,SRC-002-ITEM-0165,REQ-INFRA-0022,"","10. Mais je séparerais le node du bot: Le node officiel demande actuellement pour un non-validator environ : 16 vCPU / 128 Go RAM / 500 Go SSD, sous Ubuntu 24.04.",EXTERNAL_SNAPSHOT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,EXTERNAL_REVALIDATION,EXTERNAL_REVALIDATION_REGISTER,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; NODE, PRODUCT, ARCH","",EXT-006/EXT-007,"",YES,TRACE_ONLY,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0165 -> REQ-INFRA-0022
SRC-002,Bot hyperliquid .md,4764,4846,SRC-002-ITEM-0166,REQ-EXEC-0054,"","11. C: Je ne veux pas maintenir : Rust est déjà parfaitement adapté à notre problème et Hyperliquid possède un SDK Rust officiel actuellement en version 0.6.0; il repose notamment sur Tokio, tokio-tungstenite, Serde et Reqwest.",RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/10_EXECUTION_STATE_MACHINE.md,docs_v2/deep-specs/execution/README.md,"execution, partial, Recovery and Reconciliation contracts","","","","EXECUTION; RECOVERY, RISK, RECORDER, INFRA, BENCHMARK, VALIDATION, ACCOUNTING","","","",YES,FULL,VERIFIED,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0166 -> REQ-EXEC-0054
SRC-002,Bot hyperliquid .md,4847,4868,SRC-002-ITEM-0167,REQ-ARCH-0036,"","Par contre, avant de coder certains modules, j’en approfondirais 3: 1. Queue-Reactive Model Celui-là mérite une lecture technique plus profonde avant d’implémenter queue_model.rs. Il faut récupérer précisément :",RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,FUTURE,PRESERVED_FUTURE,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","","ARCH; FORMULA, EXECUTION, DATA, ACCOUNTING, MICROSTRUCTURE, MAKER_MODEL, INVENTORY","","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0167 -> REQ-ARCH-0036
SRC-002,Bot hyperliquid .md,4869,4874,SRC-002-ITEM-0168,REQ-VALID-0012,"","Les autres, je les garderais comme validation scientifique: Pas besoin de transformer notre projet en thèse académique. Par exemple le papier sur le one-way arbitrage nous a déjà donné ce dont nous avions besoin :",EXTERNAL_SNAPSHOT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,EXTERNAL_REVALIDATION,EXTERNAL_REVALIDATION_REGISTER,docs_v2/16_VALIDATION_MATRIX.md,docs_v2/deep-specs/validation/README.md,"maturity, evidence and validation contracts","","","","VALIDATION; RISK, OWA, TRIANGLE, QUANT, ARCH, RESEARCH","",EXT-016,"",YES,TRACE_ONLY,VERIFIED,PASS00 target: M0–M5 evidence gates; stable join SRC-002-ITEM-0168 -> REQ-VALID-0012
SRC-002,Bot hyperliquid .md,4875,4991,SRC-002-ITEM-0169,REQ-EXEC-0055,"",La priorité devrait maintenant changer: 20 % étude supplémentaire 80 % mesure Hyperliquid réelle Parce que la prochaine grande inconnue n’est plus académique.,EXTERNAL_SNAPSHOT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,EXTERNAL_REVALIDATION,EXTERNAL_REVALIDATION_REGISTER,docs_v2/03_MARKET_GRAPH_AND_ROUTES.md; docs_v2/12_RECORDER_AND_REPLAY.md; docs_v2/16_VALIDATION_MATRIX.md,docs_v2/deep-specs/market-graph/README.md; docs_v2/deep-specs/validation/README.md,venue evidence programme and staged route evaluation,"","","","EXECUTION; RISK, RECORDER, ACCOUNTING, REPLAY, MICROSTRUCTURE, BRIDGE, TRIANGLE","",EXT-001..016 (fact-family join),"",YES,TRACE_ONLY,VERIFIED_WITH_MANUAL_CROSS_DOMAIN_DESTINATION_OVERLAY,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0169 -> REQ-EXEC-0055; PASS15 manual source-block review corrected the narrow navigation destination without changing RequirementId/status
SRC-002,Bot hyperliquid .md,4992,5011,SRC-002-ITEM-0170,REQ-RISK-0025,"",Taille dynamique selon la profondeur: On en parlait déjà beaucoup sur Binance. L'ancien bot ne devait pas simplement envoyer :,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/09_RISK_CONSTITUTION.md,docs_v2/deep-specs/risk/README.md,"risk invariants, gates, budgets and action permissions","","","","RISK; ACCOUNTING, MICROSTRUCTURE, ROUTING","","","",YES,FULL,VERIFIED,PASS00 target: Risk gates and budgets; stable join SRC-002-ITEM-0170 -> REQ-RISK-0025
SRC-002,Bot hyperliquid .md,5012,5047,SRC-002-ITEM-0171,REQ-EXEC-0056,"",À mettre: Rentabilité NETTE et jamais brute C'est probablement la leçon n°1 de l'ancien Binance.,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/10_EXECUTION_STATE_MACHINE.md,docs_v2/deep-specs/execution/README.md,"execution, partial, Recovery and Reconciliation contracts","","","","EXECUTION; RISK, INFRA, ACCOUNTING, BRIDGE, TRIANGLE, QUANT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0171 -> REQ-EXEC-0056
SRC-002,Bot hyperliquid .md,5048,5072,SRC-002-ITEM-0172,REQ-ACCT-0030,"",Fee Engine centralisé: On avait déjà eu : * nombre de jambes ;,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/08_INVENTORY_AND_CAPITAL.md; docs_v2/04_FORMULA_BOOK.md,docs_v2/deep-specs/inventory-capital/10_ECONOMIC_PNL_ACCOUNTING_AND_CAPITAL_EFFICIENCY.md; docs_v2/deep-specs/formulas/10_QF105_QF110_CAPITAL_ACCOUNTING_AND_DRAWDOWN.md,distributed Accounting authority overlay,"","","","ACCOUNTING; EXECUTION, REPLAY, INVENTORY, BRIDGE, TRIANGLE","","","",YES,FULL,VERIFIED,PASS00 target: PnL attribution; stable join SRC-002-ITEM-0172 -> REQ-ACCT-0030
SRC-002,Bot hyperliquid .md,5073,5078,SRC-002-ITEM-0173,REQ-ARCH-0037,"",À mettre: Obligatoire.,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","",ARCH; none,"","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0173 -> REQ-ARCH-0037
SRC-002,Bot hyperliquid .md,5079,5100,SRC-002-ITEM-0174,REQ-ROUTE-0016,"",Invalider les routes lorsque les règles changent: Ça avait déjà été explicitement envisagé sur Binance. * minimum de quantité ;,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/03_MARKET_GRAPH_AND_ROUTES.md,docs_v2/deep-specs/market-graph/README.md,"graph, route, Atlas and HWC contracts","","","","ROUTING; EXECUTION, VALIDATION, GRAPH, QUANT","","","",YES,FULL,VERIFIED,PASS00 target: Route/NetConvert contracts; stable join SRC-002-ITEM-0174 -> REQ-ROUTE-0016
SRC-002,Bot hyperliquid .md,5101,5105,SRC-002-ITEM-0175,REQ-ARCH-0038,"",À mettre: Oui.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","",ARCH; none,"","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0175 -> REQ-ARCH-0038
SRC-002,Bot hyperliquid .md,5106,5138,SRC-002-ITEM-0176,REQ-INFRA-0023,"",WebSocket natif plutôt que REST: C'était une très grosse partie de l'ancienne architecture. REST devait essentiellement servir :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","",INFRA; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0176 -> REQ-INFRA-0023
SRC-002,Bot hyperliquid .md,5139,5192,SRC-002-ITEM-0177,REQ-INFRA-0024,"","À mettre: Carnet local en RAM : Snapshot + updates Ça aussi, on l'avait déjà prévu avant les études.",SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; DEPLOYMENT, QUANT, ARCH, RESEARCH","","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0177 -> REQ-INFRA-0024
SRC-002,Bot hyperliquid .md,5193,5220,SRC-002-ITEM-0178,REQ-ARCH-0039,"",Resynchronisation du carnet: L'ancien projet avait déjà le problème :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","",ARCH; none,"","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0178 -> REQ-ARCH-0039
SRC-002,Bot hyperliquid .md,5221,5275,SRC-002-ITEM-0179,REQ-BENCH-0004,"",À mettre: Ancien objectif : éviter de chercher les triangles pendant l'opportunité. renvoie uniquement les routes touchées.,SUBSTANTIVE_REQUIREMENT,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","BENCHMARK; DEPLOYMENT, TRIANGLE, ROUTING, GRAPH, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Benchmark Protocol; stable join SRC-002-ITEM-0179 -> REQ-BENCH-0004
SRC-002,Bot hyperliquid .md,5276,5309,SRC-002-ITEM-0180,REQ-BRIDGE-0006,"",Top-K / cercle actif: Ça existait déjà dans nos anciens projets multi-paires. * uniquement les meilleures possibilités.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/08_INVENTORY_AND_CAPITAL.md,docs_v2/deep-specs/inventory-capital/README.md,"inventory, capital, sizing and accounting contracts","","","","BRIDGE; GRAPH, HOT_WARM_COLD","","","",YES,FULL,VERIFIED,PASS00 target: Bridge/Relocation; stable join SRC-002-ITEM-0180 -> REQ-BRIDGE-0006
SRC-002,Bot hyperliquid .md,5310,5392,SRC-002-ITEM-0181,REQ-EXEC-0057,"","À mettre: Oui, sous notre forme HOT/WARM/COLD actuelle. Le calcul intensif doit suivre le capital",RATIONALE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/10_EXECUTION_STATE_MACHINE.md,docs_v2/deep-specs/execution/README.md,"execution, partial, Recovery and Reconciliation contracts","","","","EXECUTION; RECORDER, MICROSTRUCTURE, CAPITAL, BRIDGE, TRIANGLE, ROUTING, GRAPH","","","",YES,FULL,VERIFIED,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0181 -> REQ-EXEC-0057
SRC-002,Bot hyperliquid .md,5393,5428,SRC-002-ITEM-0182,REQ-RISK-0026,"",Logs de latence détaillés: On voulait déjà mesurer : C'était exactement la bonne direction.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/09_RISK_CONSTITUTION.md,docs_v2/deep-specs/risk/README.md,"risk invariants, gates, budgets and action permissions","","","","RISK; EXECUTION, INFRA, ACCOUNTING, ROUTING, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Risk gates and budgets; stable join SRC-002-ITEM-0182 -> REQ-RISK-0026
SRC-002,Bot hyperliquid .md,5429,5450,SRC-002-ITEM-0183,REQ-INFRA-0025,"",À mettre: Ça date clairement de l'ancien bot. On avait compris que :,IMPLEMENTATION_DETAIL,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,LOCKED,CURRENT_CANONICAL,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","",INFRA; PRODUCT,"","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0183 -> REQ-INFRA-0025
SRC-002,Bot hyperliquid .md,5451,5456,SRC-002-ITEM-0184,REQ-INFRA-0026,"",CPU pour le hot path: La conclusion ancienne était déjà plutôt bonne :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; ROUTING, HOT_WARM_COLD, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0184 -> REQ-INFRA-0026
SRC-002,Bot hyperliquid .md,5457,5458,SRC-002-ITEM-0185,REQ-INFRA-0027,"","CPU: faible latence, logique séquentielle → adapté.",RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","",INFRA; none,"","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0185 -> REQ-INFRA-0027
SRC-002,Bot hyperliquid .md,5459,5460,SRC-002-ITEM-0186,REQ-ARCH-0040,"",GPU: excellent débit parallèle → intéressant pour simulations massives.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md,docs_v2/deep-specs/architecture/README.md,architecture ownership and flow,"","","",ARCH; none,"","","",YES,FULL,VERIFIED,PASS00 target: Architecture modules; stable join SRC-002-ITEM-0186 -> REQ-ARCH-0040
SRC-002,Bot hyperliquid .md,5461,5465,SRC-002-ITEM-0187,REQ-INFRA-0028,"",FPGA: latence extrêmement faible → beaucoup trop complexe/coûteux. Rust + CPU pour le live.,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,FUTURE,PRESERVED_FUTURE,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; REPLAY, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0187 -> REQ-INFRA-0028
SRC-002,Bot hyperliquid .md,5466,5490,SRC-002-ITEM-0188,REQ-INFRA-0029,"",À mettre: GPU hot path : non. Mais notre direction actuelle permet mieux :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/13_INFRASTRUCTURE.md,docs_v2/deep-specs/infrastructure/README.md,"infrastructure baseline, measurement and ROI gates","","","","INFRA; ROUTING, HOT_WARM_COLD, PRODUCT, ARCH","","","",YES,FULL,VERIFIED,PASS00 target: Infrastructure deep specs; stable join SRC-002-ITEM-0188 -> REQ-INFRA-0029
SRC-002,Bot hyperliquid .md,5491,5561,SRC-002-ITEM-0189,REQ-EXEC-0058,"","1. asyncio → Tokio: Avant, avec Python, l’idée était : pendant qu’on attend le réseau",SUPERSEDED,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,SUPERSEDED,TRACE_TO_REPLACEMENT,docs_v2/10_EXECUTION_STATE_MACHINE.md,docs_v2/deep-specs/execution/README.md,"execution, partial, Recovery and Reconciliation contracts","","","","EXECUTION; RECONCILIATION, RISK, RECORDER, INFRA, DEPLOYMENT, OPERATIONS, ROUTING","","","",YES,TRACE_ONLY,VERIFIED,PASS00 target: Order/Fill/Cancel contracts; stable join SRC-002-ITEM-0189 -> REQ-EXEC-0058
SRC-002,Bot hyperliquid .md,5562,5584,SRC-002-ITEM-0190,REQ-PRODUCT-0002,"",2. uvloop → plus nécessaire: uvloop était intéressant en Python parce qu’il remplaçait l’event loop standard d’asyncio par une implémentation plus performante. Dans notre cas Rust :,RESEARCH_FUTURE,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,RESEARCH,PRESERVED_RESEARCH,docs_v2/00_MASTER_ARCHITECTURE.md; docs_v2/17_IMPLEMENTATION_ROADMAP.md,docs_v2/deep-specs/architecture/README.md; docs_v2/deep-specs/roadmaps/README.md,product scope and activation boundary,"","","",PRODUCT; ARCH,"","","",YES,FULL,VERIFIED,PASS00 target: Product model; stable join SRC-002-ITEM-0190 -> REQ-PRODUCT-0002
SRC-002,Bot hyperliquid .md,5585,5676,SRC-002-ITEM-0191,REQ-CLOCK-0003,"","3. Parsing rapide → toujours extrêmement important: Ça, on le conserve à 100 %. Hyperliquid nous envoie un message :",REJECTED,REFINEMENT_SUBJECT_TO_CLOSURE,earlier/refinement,REJECTED,TRACE_TO_REASON,docs_v2/11_DATA_CONTRACTS.md,docs_v2/deep-specs/data/README.md,"schema, time, ordering and determinism contracts","","","","CLOCK; INFRA, BENCHMARK, DEPLOYMENT, CAPITAL, ARCH","","","",YES,TRACE_ONLY,VERIFIED,PASS00 target: Clock and RNG contract; stable join SRC-002-ITEM-0191 -> REQ-CLOCK-0003
